dataset,muscle,mvc,participant,test
Landry2013,mid. delt.,0.03431574749909236,9,6
Landry2013,mid. delt.,0.1341679901952632,9,7
Landry2013,mid. delt.,0.20850864119390394,9,14
Landry2013,post. delt.,0.08721697570057445,9,0
Landry2013,post. delt.,0.41739565782970534,9,1
Landry2013,post. delt.,0.24429783606718514,9,2
Landry2013,post. delt.,0.1423592657748422,9,3
Landry2013,post. delt.,0.1789847088543116,9,4
Landry2013,post. delt.,0.3843974483003293,9,5
Landry2013,post. delt.,0.1615359605246189,9,6
Landry2013,post. delt.,0.03438643417660646,9,7
Landry2013,post. delt.,0.16761373379317823,9,14
Landry2013,pec. maj.,0.3041940297441162,9,0
Landry2013,pec. maj.,0.01896225375982888,9,1
Landry2013,pec. maj.,0.024163581610722226,9,2
Landry2013,pec. maj.,0.20976112372151973,9,3
Landry2013,pec. maj.,0.13816601975064322,9,4
Landry2013,pec. maj.,0.027703596396723477,9,5
Landry2013,pec. maj.,0.04683749824354037,9,6
Landry2013,pec. maj.,0.3512323468678945,9,7
Landry2013,pec. maj.,0.25874920954364566,9,14
Landry2013,ser. ant.,0.23661531934987562,9,0
Landry2013,ser. ant.,0.03436529693024222,9,1
Landry2013,ser. ant.,0.22816024435044835,9,2
Landry2013,ser. ant.,0.21729168709415625,9,3
Landry2013,ser. ant.,0.19889323575782675,9,4
Landry2013,ser. ant.,0.06463532908803926,9,5
Landry2013,ser. ant.,0.07825822210565286,9,6
Landry2013,ser. ant.,0.13069888202341273,9,7
Landry2013,ser. ant.,0.2802719367142604,9,14
Landry2013,lat. dors.,0.020689056727673,9,0
Landry2013,lat. dors.,0.07852529944184815,9,1
Landry2013,lat. dors.,0.024686202924367812,9,2
Landry2013,lat. dors.,0.021531590211200328,9,3
Landry2013,lat. dors.,0.02061983390518643,9,4
Landry2013,lat. dors.,0.11726750834241943,9,5
Landry2013,lat. dors.,0.11529548991657265,9,6
Landry2013,lat. dors.,0.01656258312082081,9,7
Landry2013,lat. dors.,0.02216196647436426,9,14
Landry2013,upp. trap.,0.6267930112512649,10,0
Landry2013,upp. trap.,0.4592217186633124,10,1
Landry2013,upp. trap.,0.6644208796759015,10,2
Landry2013,upp. trap.,0.31696992476913655,10,3
Landry2013,upp. trap.,0.6069720244172978,10,4
Landry2013,upp. trap.,0.030839189145279555,10,5
Landry2013,upp. trap.,0.028721051572438205,10,6
Landry2013,upp. trap.,0.1507359844956475,10,7
Landry2013,upp. trap.,0.37021368054512105,10,14
Landry2013,mid. trap.,0.06834441154463662,10,0
Landry2013,mid. trap.,0.1349731792226513,10,1
Landry2013,mid. trap.,0.3507329551316191,10,2
Landry2013,mid. trap.,0.2671262577430573,10,3
Landry2013,mid. trap.,0.15487540378696701,10,4
Landry2013,mid. trap.,0.058161843291879914,10,5
Landry2013,mid. trap.,0.07220087678353465,10,6
Landry2013,mid. trap.,0.1789391962996602,10,7
Landry2013,mid. trap.,0.2726966622888872,10,14
Landry2013,low. trap.,0.0738112212758592,10,0
Landry2013,low. trap.,0.16524536691784403,10,1
Landry2013,low. trap.,0.2612698624128431,10,2
Landry2013,low. trap.,0.1155106264435446,10,3
Landry2013,low. trap.,0.08465830809174034,10,4
Landry2013,low. trap.,0.11302682272383988,10,5
Landry2013,low. trap.,0.11648656565757626,10,6
Landry2013,low. trap.,0.0771940081416985,10,7
Landry2013,low. trap.,0.1478523718614758,10,14
Landry2013,ant. delt.,0.2946516061077029,10,0
Landry2013,ant. delt.,0.0777375831715372,10,1
Landry2013,ant. delt.,0.41284183587844847,10,2
Landry2013,ant. delt.,0.37540145417282567,10,3
Landry2013,ant. delt.,0.40500498891325754,10,4
Landry2013,ant. delt.,0.02208738831097566,10,5
Landry2013,ant. delt.,0.012794678734326635,10,6
Landry2013,ant. delt.,0.3143105895792786,10,7
Landry2013,ant. delt.,0.35122447959828673,10,14
Landry2013,mid. delt.,0.19313475910512018,10,0
Landry2013,mid. delt.,0.1718293052205907,10,1
Landry2013,mid. delt.,0.2102986814187584,10,2
Landry2013,mid. delt.,0.24573762268367605,10,3
Landry2013,mid. delt.,0.23328879249718187,10,4
Landry2013,mid. delt.,0.0942235763779985,10,5
Landry2013,mid. delt.,0.028613642235723272,10,6
Landry2013,mid. delt.,0.15900640972041824,10,7
Landry2013,mid. delt.,0.2256480732079829,10,14
Landry2013,post. delt.,0.19241553832505243,10,0
Landry2013,post. delt.,0.49571682113315885,10,1
Landry2013,post. delt.,0.3532018898118984,10,2
Landry2013,post. delt.,0.1753460865072729,10,3
Landry2013,post. delt.,0.17239191285263045,10,4
Landry2013,post. delt.,0.4470223628562661,10,5
Landry2013,post. delt.,0.23059550323736566,10,6
Landry2013,post. delt.,0.05177887209122422,10,7
Landry2013,post. delt.,0.23018453694097274,10,14
Landry2013,pec. maj.,0.044887058099231866,10,0
Landry2013,pec. maj.,0.011261589094939316,10,1
Landry2013,pec. maj.,0.02619928020935076,10,2
Landry2013,pec. maj.,0.17241492954654503,10,3
Landry2013,pec. maj.,0.07337887110955761,10,4
Landry2013,pec. maj.,0.026719921837194544,10,5
Landry2013,pec. maj.,0.033696451332035485,10,6
Landry2013,pec. maj.,0.1303155748876602,10,7
Landry2013,pec. maj.,0.12720500503421717,10,14
Landry2013,ser. ant.,0.14937060736737393,10,0
Landry2013,ser. ant.,0.021082151700634363,10,1
Landry2013,ser. ant.,0.3493338653432113,10,2
Landry2013,ser. ant.,0.4500027263430658,10,3
Landry2013,ser. ant.,0.30872029752787367,10,4
Landry2013,ser. ant.,0.12016757017397335,10,5
Landry2013,ser. ant.,0.12932485881612704,10,6
Landry2013,ser. ant.,0.14078753508803674,10,7
Landry2013,ser. ant.,0.352880771174553,10,14
Landry2013,lat. dors.,0.014341069840912917,10,0
Landry2013,lat. dors.,0.04682988155718178,10,1
Landry2013,lat. dors.,0.02938820602700539,10,2
Landry2013,lat. dors.,0.015117474722105407,10,3
Landry2013,lat. dors.,0.02000145577055875,10,4
Landry2013,lat. dors.,0.14090898648059524,10,5
Landry2013,lat. dors.,0.11370256318930272,10,6
Landry2013,lat. dors.,0.017692440081361595,10,7
Landry2013,lat. dors.,0.01738834185994162,10,14
Landry2013,upp. trap.,0.2485211678213644,11,0
Landry2013,upp. trap.,0.2197239865653281,11,1
Landry2013,upp. trap.,0.20724801061269438,11,2
Landry2013,upp. trap.,0.26571160155781415,11,3
Landry2013,upp. trap.,0.3013329630397675,11,4
Landry2013,upp. trap.,0.03415715374649224,11,5
Landry2013,upp. trap.,0.02953504719812243,11,6
Landry2013,upp. trap.,0.10671794894402735,11,7
Landry2013,upp. trap.,0.2430763794348456,11,14
Landry2013,mid. trap.,0.041213096524747826,11,0
Landry2013,mid. trap.,0.122338824941994,11,1
Landry2013,mid. trap.,0.1486619439308533,11,2
Landry2013,mid. trap.,0.1827545802326027,11,3
Landry2013,mid. trap.,0.11028955856947548,11,4
Landry2013,mid. trap.,0.11960789591396515,11,5
Landry2013,mid. trap.,0.12537439475013507,11,6
Landry2013,mid. trap.,0.05025692303856053,11,7
Landry2013,mid. trap.,0.17528989296770103,11,14
Landry2013,low. trap.,0.020798956846210234,11,0
Landry2013,low. trap.,0.1852845498705578,11,1
Landry2013,low. trap.,0.25637962366941214,11,2
Landry2013,low. trap.,0.22275305604777806,11,3
Landry2013,low. trap.,0.18824197010019594,11,4
Landry2013,low. trap.,0.06180763180526917,11,5
Landry2013,low. trap.,0.0497723706506388,11,6
Landry2013,low. trap.,0.09884583615577242,11,7
Landry2013,low. trap.,0.18444220965795705,11,14
Landry2013,ant. delt.,0.05729489455205618,11,0
Landry2013,ant. delt.,0.03281063918519542,11,1
Landry2013,ant. delt.,0.07137236507110652,11,2
Landry2013,ant. delt.,0.11918804829878016,11,3
Landry2013,ant. delt.,0.08646007138825718,11,4
Landry2013,ant. delt.,0.022216410101349338,11,5
Landry2013,ant. delt.,0.011190497868084619,11,6
Landry2013,ant. delt.,0.13225401419482563,11,7
Landry2013,ant. delt.,0.11582249035836707,11,14
Landry2013,mid. delt.,0.07971079581857103,11,0
Landry2013,mid. delt.,0.07734880872005029,11,1
Landry2013,mid. delt.,0.09194244219473302,11,2
Landry2013,mid. delt.,0.12282402346780981,11,3
Landry2013,mid. delt.,0.09562044679173762,11,4
Landry2013,mid. delt.,0.08217342029280983,11,5
Landry2013,mid. delt.,0.038519690670180795,11,6
Landry2013,mid. delt.,0.05189276564442735,11,7
Landry2013,mid. delt.,0.08690795886218518,11,14
Landry2013,post. delt.,0.36012713162817267,11,0
Landry2013,post. delt.,0.5465857294958063,11,1
Landry2013,post. delt.,0.2618379047942352,11,2
Landry2013,post. delt.,0.21111935781408792,11,3
Landry2013,post. delt.,0.24190445140294903,11,4
Landry2013,post. delt.,0.5601224306078187,11,5
Landry2013,post. delt.,0.46105461715873286,11,6
Landry2013,post. delt.,0.017761080277114174,11,7
Landry2013,post. delt.,0.25616362835159706,11,14
Landry2013,pec. maj.,0.057860999069382565,11,0
Landry2013,pec. maj.,0.02010358496420108,11,1
Landry2013,pec. maj.,0.11977774603830665,11,2
Landry2013,pec. maj.,0.13187026872855795,11,3
Landry2013,pec. maj.,0.10891083339299304,11,4
Landry2013,pec. maj.,0.02402467792488419,11,5
Landry2013,pec. maj.,0.022298943698232952,11,6
Landry2013,pec. maj.,0.10566607558638672,11,7
Landry2013,pec. maj.,0.12847617825035645,11,14
Landry2013,ser. ant.,0.06582297296723266,11,0
Landry2013,ser. ant.,0.0352824988944595,11,1
Landry2013,ser. ant.,0.19661515282855851,11,2
Landry2013,ser. ant.,0.08896796520764523,11,3
Landry2013,ser. ant.,0.10639377652990675,11,4
Landry2013,ser. ant.,0.07555484939557705,11,5
Landry2013,ser. ant.,0.052129179723382775,11,6
Landry2013,ser. ant.,0.046327910395265195,11,7
Landry2013,ser. ant.,0.198996225820382,11,14
Landry2013,lat. dors.,0.018450526680970157,11,0
Landry2013,lat. dors.,0.03400653503854946,11,1
Landry2013,lat. dors.,0.022385331157986015,11,2
Landry2013,lat. dors.,0.017531692074626966,11,3
Landry2013,lat. dors.,0.017138091600668807,11,4
Landry2013,lat. dors.,0.19074651338677717,11,5
Landry2013,lat. dors.,0.1535718574536406,11,6
Landry2013,lat. dors.,0.03178283542236063,11,7
Landry2013,lat. dors.,0.019644898145181687,11,14
Landry2013,upp. trap.,0.3477941819717745,12,0
Landry2013,upp. trap.,0.2710073065367299,12,1
Landry2013,upp. trap.,0.4246110247758633,12,2
Landry2013,upp. trap.,0.3996264474877026,12,3
Landry2013,upp. trap.,0.40028574094238717,12,4
Landry2013,upp. trap.,0.06337227350120217,12,5
Landry2013,upp. trap.,0.0902146356985866,12,6
Landry2013,upp. trap.,0.14156482236107348,12,7
Landry2013,upp. trap.,0.46382997265222525,12,14
Landry2013,mid. trap.,0.1309041550456962,12,0
Landry2013,mid. trap.,0.394034383664323,12,1
Landry2013,mid. trap.,0.28278486366335864,12,2
Landry2013,mid. trap.,0.14503649364536275,12,3
Landry2013,mid. trap.,0.19122446217829941,12,4
Landry2013,mid. trap.,0.07620373336199904,12,5
Landry2013,mid. trap.,0.11064823203091546,12,6
Landry2013,mid. trap.,0.13262577323106078,12,7
Landry2013,mid. trap.,0.17121173183920996,12,14
Landry2013,low. trap.,0.09443393292751165,12,0
Landry2013,low. trap.,0.2601461661458804,12,1
Landry2013,low. trap.,0.2644299199823808,12,2
Landry2013,low. trap.,0.0904418863519196,12,3
Landry2013,low. trap.,0.10983700604620536,12,4
Landry2013,low. trap.,0.04182918057735133,12,5
Landry2013,low. trap.,0.053490724595108285,12,6
Landry2013,low. trap.,0.10057270480175642,12,7
Landry2013,low. trap.,0.1281710067387027,12,14
Landry2013,ant. delt.,0.13598300173298514,12,0
Landry2013,ant. delt.,0.03497692572523922,12,1
Landry2013,ant. delt.,0.08173354751591737,12,2
Landry2013,ant. delt.,0.32658816911486016,12,3
Landry2013,ant. delt.,0.12871029516822663,12,4
Landry2013,ant. delt.,0.01849163480319054,12,5
Landry2013,ant. delt.,0.012171940170341736,12,6
Landry2013,ant. delt.,0.245706399101287,12,7
Landry2013,ant. delt.,0.1926775377831425,12,14
Landry2013,mid. delt.,0.18234641861539203,12,0
Landry2013,mid. delt.,0.18117270439687572,12,1
Landry2013,mid. delt.,0.2254893684822654,12,2
Landry2013,mid. delt.,0.14410739836445519,12,3
Landry2013,mid. delt.,0.2309895188957368,12,4
Landry2013,mid. delt.,0.08883992003717814,12,5
Landry2013,mid. delt.,0.07896487870140095,12,6
Landry2013,mid. delt.,0.10745446957632018,12,7
Landry2013,mid. delt.,0.24638276781014984,12,14
Landry2013,post. delt.,0.06663523248136541,12,0
Landry2013,post. delt.,0.3771405430340372,12,1
Landry2013,post. delt.,0.14286286772862802,12,2
Landry2013,post. delt.,0.07075395354618126,12,3
Landry2013,post. delt.,0.13223119271077133,12,4
Landry2013,post. delt.,0.2791039812330422,12,5
Landry2013,post. delt.,0.3054317223714015,12,6
Landry2013,post. delt.,0.016956849045604898,12,7
Landry2013,post. delt.,0.1514797189859427,12,14
Landry2013,pec. maj.,0.07523025872879324,12,0
Landry2013,pec. maj.,0.007079738184138375,12,1
Landry2013,pec. maj.,0.011551980619616622,12,2
Landry2013,pec. maj.,0.09332458768527693,12,3
Landry2013,pec. maj.,0.04038309995267078,12,4
Landry2013,pec. maj.,0.009663079900671648,12,5
Landry2013,pec. maj.,0.008682613589194726,12,6
Landry2013,pec. maj.,0.1815268083493688,12,7
Landry2013,pec. maj.,0.06315655308839777,12,14
Landry2013,ser. ant.,0.40883970909732315,12,0
Landry2013,ser. ant.,0.07525069013566485,12,1
Landry2013,ser. ant.,0.4255481138759035,12,2
Landry2013,ser. ant.,0.46580150170393725,12,3
Landry2013,ser. ant.,0.4046677634762845,12,4
Landry2013,ser. ant.,0.050191828765198586,12,5
Landry2013,ser. ant.,0.04928085256312094,12,6
Landry2013,ser. ant.,0.2089069331283851,12,7
Landry2013,ser. ant.,0.7155063998166468,12,14
Landry2013,lat. dors.,0.019356894161171534,12,0
Landry2013,lat. dors.,0.04689101460872888,12,1
Landry2013,lat. dors.,0.023893423324817274,12,2
Landry2013,lat. dors.,0.02415627461602291,12,3
Landry2013,lat. dors.,0.022343469044442524,12,4
Landry2013,lat. dors.,0.10624069602391907,12,5
Landry2013,lat. dors.,0.13059530908314837,12,6
Landry2013,lat. dors.,0.024730549169098566,12,7
Landry2013,lat. dors.,0.033097202283232596,12,14
Landry2013,upp. trap.,0.7016978737183371,13,0
Landry2013,upp. trap.,0.5567589508853283,13,1
Landry2013,upp. trap.,0.6709190981843246,13,2
Landry2013,upp. trap.,0.5176947804832577,13,3
Landry2013,upp. trap.,0.6164103459656378,13,4
Landry2013,upp. trap.,0.18338512227195575,13,5
Landry2013,upp. trap.,0.2278004878731394,13,6
Landry2013,upp. trap.,0.26960179607152757,13,7
Landry2013,upp. trap.,0.5397197538936225,13,14
Landry2013,mid. trap.,0.15331170302651004,13,0
Landry2013,mid. trap.,0.14408218226795483,13,1
Landry2013,mid. trap.,0.24160730552106527,13,2
Landry2013,mid. trap.,0.08958132926171256,13,3
Landry2013,mid. trap.,0.29162937616785567,13,4
Landry2013,mid. trap.,0.12849472603445966,13,5
Landry2013,mid. trap.,0.13398041700900987,13,6
Landry2013,mid. trap.,0.11831184610122358,13,7
Landry2013,mid. trap.,0.11178294904777888,13,14
Landry2013,low. trap.,0.1803560370785443,13,0
Landry2013,low. trap.,0.2748423241380866,13,1
Landry2013,low. trap.,0.2089926301858467,13,2
Landry2013,low. trap.,0.1569802856281896,13,3
Landry2013,low. trap.,0.18291800272461006,13,4
Landry2013,low. trap.,0.06075649903264467,13,5
Landry2013,low. trap.,0.06322257840066306,13,6
Landry2013,low. trap.,0.1262755298525921,13,7
Landry2013,low. trap.,0.17276896431653987,13,14
Landry2013,ant. delt.,0.17336312958854655,13,0
Landry2013,ant. delt.,0.03568802660842629,13,1
Landry2013,ant. delt.,0.11864027186358972,13,2
Landry2013,ant. delt.,0.22760061354114441,13,3
Landry2013,ant. delt.,0.1791223720198103,13,4
Landry2013,ant. delt.,0.041852942334142204,13,5
Landry2013,ant. delt.,0.01928606117517203,13,6
Landry2013,ant. delt.,0.17299166983751424,13,7
Landry2013,ant. delt.,0.20876035760492884,13,14
Landry2013,mid. delt.,0.31788780471406686,13,0
Landry2013,mid. delt.,0.3793136627722894,13,1
Landry2013,mid. delt.,0.3789844258268489,13,2
Landry2013,mid. delt.,0.27807579132303706,13,3
Landry2013,mid. delt.,0.30909012937611824,13,4
Landry2013,mid. delt.,0.27710678611043293,13,5
Landry2013,mid. delt.,0.14207807665105668,13,6
Landry2013,mid. delt.,0.05844437944398308,13,7
Landry2013,mid. delt.,0.29791639399822356,13,14
Landry2013,post. delt.,0.1524956059956275,13,0
Landry2013,post. delt.,0.553835061543752,13,1
Landry2013,post. delt.,0.2902990185067653,13,2
Landry2013,post. delt.,0.13573139015244498,13,3
Landry2013,post. delt.,0.15895714429478608,13,4
Landry2013,post. delt.,0.41102083319578336,13,5
Landry2013,post. delt.,0.3750074493262983,13,6
Landry2013,post. delt.,0.01766626494311445,13,7
Landry2013,post. delt.,0.12670124299492452,13,14
Landry2013,pec. maj.,0.07419240094213425,13,0
Landry2013,pec. maj.,0.0146603695357686,13,1
Landry2013,pec. maj.,0.01511622311253793,13,2
Landry2013,pec. maj.,0.13342994143364784,13,3
Landry2013,pec. maj.,0.042725911117150704,13,4
Landry2013,pec. maj.,0.02655235115990496,13,5
Landry2013,pec. maj.,0.04038427269597944,13,6
Landry2013,pec. maj.,0.1369957318521467,13,7
Landry2013,pec. maj.,0.12485454525479538,13,14
Landry2013,ser. ant.,0.07112835115020238,13,0
Landry2013,ser. ant.,0.01884877266370772,13,1
Landry2013,ser. ant.,0.08041016712091523,13,2
Landry2013,ser. ant.,0.10108875915817597,13,3
Landry2013,ser. ant.,0.08763118099436606,13,4
Landry2013,ser. ant.,0.046159627013130686,13,5
Landry2013,ser. ant.,0.04983173056258609,13,6
Landry2013,ser. ant.,0.04671547097004658,13,7
Landry2013,ser. ant.,0.07944781880790344,13,14
Landry2013,lat. dors.,0.014296522006795665,13,0
Landry2013,lat. dors.,0.06477031774169006,13,1
Landry2013,lat. dors.,0.040053617867234784,13,2
Landry2013,lat. dors.,0.02511394436514889,13,3
Landry2013,lat. dors.,0.019967992246547366,13,4
Landry2013,lat. dors.,0.07083377042173866,13,5
Landry2013,lat. dors.,0.07696061101862378,13,6
Landry2013,lat. dors.,0.010005209177783012,13,7
Landry2013,lat. dors.,0.028193092594756122,13,14
Landry2013,upp. trap.,0.41164798754717535,14,0
Landry2013,upp. trap.,0.4699993258421256,14,1
Landry2013,upp. trap.,0.5839155510215259,14,2
Landry2013,upp. trap.,0.4467190309676611,14,3
Landry2013,upp. trap.,0.5700235850396298,14,4
Landry2013,upp. trap.,0.06207284360597388,14,5
Landry2013,upp. trap.,0.01985619600553124,14,6
Landry2013,upp. trap.,0.3267686918934053,14,7
Landry2013,upp. trap.,0.49839745443685324,14,14
Landry2013,mid. trap.,0.13502656347786146,14,0
Landry2013,mid. trap.,0.20018980951939508,14,1
Landry2013,mid. trap.,0.18652298067525827,14,2
Landry2013,mid. trap.,0.09461858414137231,14,3
Landry2013,mid. trap.,0.1214476143424694,14,4
Landry2013,mid. trap.,0.02526300204421149,14,5
Landry2013,mid. trap.,0.018562283957266314,14,6
Landry2013,mid. trap.,0.08049619269022665,14,7
Landry2013,mid. trap.,0.09590569116711545,14,14
Landry2013,low. trap.,0.016439368594190068,14,0
Landry2013,low. trap.,0.05144981818633562,14,1
Landry2013,low. trap.,0.04024140623194368,14,2
Landry2013,low. trap.,0.016115689067759297,14,3
Landry2013,low. trap.,0.011043394972380535,14,4
Landry2013,low. trap.,0.041932987814761596,14,5
Landry2013,low. trap.,0.04575651686779249,14,6
Landry2013,low. trap.,0.010174255532435087,14,7
Landry2013,low. trap.,0.01722149199498808,14,14
Landry2013,ant. delt.,0.17473334257116047,14,0
Landry2013,ant. delt.,0.059894559985493895,14,1
Landry2013,ant. delt.,0.23862258413519372,14,2
Landry2013,ant. delt.,0.15532597604178272,14,3
Landry2013,ant. delt.,0.1597579900489387,14,4
Landry2013,ant. delt.,0.02853147322538971,14,5
Landry2013,ant. delt.,0.008032210344194515,14,6
Landry2013,ant. delt.,0.11290998235362958,14,7
Landry2013,ant. delt.,0.20185579875125392,14,14
Landry2013,mid. delt.,0.15592341554793937,14,0
Landry2013,mid. delt.,0.30426629967160157,14,1
Landry2013,mid. delt.,0.23309623189626003,14,2
Landry2013,mid. delt.,0.1638203966958067,14,3
Landry2013,mid. delt.,0.21331791285745677,14,4
Landry2013,mid. delt.,0.20461847325285876,14,5
Landry2013,mid. delt.,0.04555725185953013,14,6
Landry2013,mid. delt.,0.10152466733158168,14,7
Landry2013,mid. delt.,0.17179041577569393,14,14
Landry2013,post. delt.,0.044355347690114635,14,0
Landry2013,post. delt.,0.19237680196105067,14,1
Landry2013,post. delt.,0.10423031218679904,14,2
Landry2013,post. delt.,0.04857343218790526,14,3
Landry2013,post. delt.,0.08564606211820282,14,4
Landry2013,post. delt.,0.15141605106249942,14,5
Landry2013,post. delt.,0.10525607237852001,14,6
Landry2013,post. delt.,0.018438104904673458,14,7
Landry2013,post. delt.,0.08594314796887281,14,14
Landry2013,pec. maj.,0.06860491685656728,14,0
Landry2013,pec. maj.,0.0132963710631391,14,1
Landry2013,pec. maj.,0.04341538992818191,14,2
Landry2013,pec. maj.,0.1369176880729172,14,3
Landry2013,pec. maj.,0.05187244413193476,14,4
Landry2013,pec. maj.,0.01732622844446388,14,5
Landry2013,pec. maj.,0.015278490510079932,14,6
Landry2013,pec. maj.,0.2245126362096727,14,7
Landry2013,pec. maj.,0.066398387381434,14,14
Landry2013,ser. ant.,0.20923491990915422,14,0
Landry2013,ser. ant.,0.022100502693196546,14,1
Landry2013,ser. ant.,0.31886012421883564,14,2
Landry2013,ser. ant.,0.20799568015975284,14,3
